METADATA|Position|SourceSystemOwner|SourceSystemId|EffectiveStartDate|PositionCode|BusinessUnitName|Name|ActiveStatus|DepartmentId|JobId|LocationId|FullPartTime|RegularTemporary|HiringStatus|PositionType|FTE|HeadCount|WorkingHours|Frequency
MERGE|Position|ALTAHRN01|131436|1951/01/01|131436|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131437|1951/01/01|131437|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131438|1951/01/01|131438|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131439|1951/01/01|131439|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131440|1951/01/01|131440|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131441|1951/01/01|131441|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131442|1951/01/01|131442|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131443|1951/01/01|131443|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131444|1951/01/01|131444|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131445|1951/01/01|131445|UOB Business Unit|PTAC Administrator|A|300000001922212|300000009529213|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131460|1951/01/01|131460|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131461|1951/01/01|131461|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131462|1951/01/01|131462|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131463|1951/01/01|131463|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131464|1951/01/01|131464|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131465|1951/01/01|131465|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131466|1951/01/01|131466|UOB Business Unit|POD Administrator|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131467|1951/01/01|131467|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131468|1951/01/01|131468|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131469|1951/01/01|131469|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131470|1951/01/01|131470|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131471|1951/01/01|131471|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131472|1951/01/01|131472|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131473|1951/01/01|131473|UOB Business Unit|POD Assistant|A|300000001922212|300000009529222|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131508|1951/01/01|131508|UOB Business Unit|School Administrator|A|300000001445335|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131509|1951/01/01|131509|UOB Business Unit|School Administrator|A|300000009529891|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131510|1951/01/01|131510|UOB Business Unit|School Administrator|A|300000009529910|300000009529237|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131511|1951/01/01|131511|UOB Business Unit|School Administrator|A|300000009529929|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131512|1951/01/01|131512|UOB Business Unit|School Administrator|A|300000009535064|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131513|1951/01/01|131513|UOB Business Unit|School Administrator|A|300000001720051|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131514|1951/01/01|131514|UOB Business Unit|School Administrator|A|300000002283238|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131515|1951/01/01|131515|UOB Business Unit|School Administrator|A|300000001445335|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131516|1951/01/01|131516|UOB Business Unit|School Administrator|A|300000009529891|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131517|1951/01/01|131517|UOB Business Unit|School Administrator|A|300000009529910|300000009529237|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131518|1951/01/01|131518|UOB Business Unit|School Administrator|A|300000009529929|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131519|1951/01/01|131519|UOB Business Unit|School Administrator|A|300000009535064|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131520|1951/01/01|131520|UOB Business Unit|School Administrator|A|300000001720051|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131521|1951/01/01|131521|UOB Business Unit|School Administrator|A|300000002283238|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131522|1951/01/01|131522|UOB Business Unit|School Administrator|A|300000009535064|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131523|1951/01/01|131523|UOB Business Unit|School Administrator|A|300000001720051|300000009529237|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131524|1951/01/01|131524|UOB Business Unit|Personal Assistant|A|300000001445335|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131525|1951/01/01|131525|UOB Business Unit|Personal Assistant|A|300000009529891|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131526|1951/01/01|131526|UOB Business Unit|Personal Assistant|A|300000009529910|300000009529240|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131527|1951/01/01|131527|UOB Business Unit|Personal Assistant|A|300000009529929|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131528|1951/01/01|131528|UOB Business Unit|Personal Assistant|A|300000009535064|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131529|1951/01/01|131529|UOB Business Unit|Personal Assistant|A|300000001720051|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131530|1951/01/01|131530|UOB Business Unit|Personal Assistant|A|300000002283238|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131531|1951/01/01|131531|UOB Business Unit|Personal Assistant|A|300000001445335|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131532|1951/01/01|131532|UOB Business Unit|Personal Assistant|A|300000009529891|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131533|1951/01/01|131533|UOB Business Unit|Personal Assistant|A|300000009529910|300000009529240|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131534|1951/01/01|131534|UOB Business Unit|Personal Assistant|A|300000009529929|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131535|1951/01/01|131535|UOB Business Unit|Personal Assistant|A|300000009535064|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131536|1951/01/01|131536|UOB Business Unit|Personal Assistant|A|300000001720051|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131537|1951/01/01|131537|UOB Business Unit|Personal Assistant|A|300000002283238|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131538|1951/01/01|131538|UOB Business Unit|Personal Assistant|A|300000009535064|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131539|1951/01/01|131539|UOB Business Unit|Personal Assistant|A|300000001720051|300000009529240|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131540|1951/01/01|131540|UOB Business Unit|Receptionist|A|300000001445335|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131541|1951/01/01|131541|UOB Business Unit|Receptionist|A|300000009529891|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131542|1951/01/01|131542|UOB Business Unit|Receptionist|A|300000009529910|300000009529243|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131543|1951/01/01|131543|UOB Business Unit|Receptionist|A|300000009529929|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131544|1951/01/01|131544|UOB Business Unit|Receptionist|A|300000009535064|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131545|1951/01/01|131545|UOB Business Unit|Receptionist|A|300000001720051|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131546|1951/01/01|131546|UOB Business Unit|Receptionist|A|300000002283238|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131547|1951/01/01|131547|UOB Business Unit|Receptionist|A|300000001445335|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131548|1951/01/01|131548|UOB Business Unit|Receptionist|A|300000009529891|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131549|1951/01/01|131549|UOB Business Unit|Receptionist|A|300000009529910|300000009529243|300000004663603|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131550|1951/01/01|131550|UOB Business Unit|Receptionist|A|300000009529929|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131551|1951/01/01|131551|UOB Business Unit|Receptionist|A|300000009535064|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131552|1951/01/01|131552|UOB Business Unit|Receptionist|A|300000001720051|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131553|1951/01/01|131553|UOB Business Unit|Receptionist|A|300000002283238|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131554|1951/01/01|131554|UOB Business Unit|Receptionist|A|300000009535064|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131555|1951/01/01|131555|UOB Business Unit|Receptionist|A|300000001720051|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131584|1951/01/01|131584|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131585|1951/01/01|131585|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131586|1951/01/01|131586|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131587|1951/01/01|131587|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131588|1951/01/01|131588|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131589|1951/01/01|131589|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131590|1951/01/01|131590|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131591|1951/01/01|131591|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131592|1951/01/01|131592|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131593|1951/01/01|131593|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131594|1951/01/01|131594|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131595|1951/01/01|131595|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131596|1951/01/01|131596|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131597|1951/01/01|131597|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131598|1951/01/01|131598|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131599|1951/01/01|131599|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131600|1951/01/01|131600|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131601|1951/01/01|131601|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131602|1951/01/01|131602|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131603|1951/01/01|131603|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131604|1951/01/01|131604|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131605|1951/01/01|131605|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131606|1951/01/01|131606|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131607|1951/01/01|131607|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131608|1951/01/01|131608|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131609|1951/01/01|131609|UOB Business Unit|HR Business Partner|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131610|1951/01/01|131610|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131611|1951/01/01|131611|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131612|1951/01/01|131612|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131613|1951/01/01|131613|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131614|1951/01/01|131614|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131615|1951/01/01|131615|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131616|1951/01/01|131616|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131617|1951/01/01|131617|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131618|1951/01/01|131618|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131619|1951/01/01|131619|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131620|1951/01/01|131620|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131621|1951/01/01|131621|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131622|1951/01/01|131622|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131623|1951/01/01|131623|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131624|1951/01/01|131624|UOB Business Unit|HR Advisor|A|300000001922212|300000009529162|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131625|1951/01/01|131625|UOB Business Unit|HR Services Manager|A|300000001922212|300000009529168|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131626|1951/01/01|131626|UOB Business Unit|HR Employment Team Leader|A|300000001922212|300000009529168|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131627|1951/01/01|131627|UOB Business Unit|HR Projects and Systems Manager|A|300000001922212|300000009529168|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131628|1951/01/01|131628|UOB Business Unit|HR Statistician Manager|A|300000001922212|300000009529171|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131629|1951/01/01|131629|UOB Business Unit|HR Statistician |A|300000001922212|300000009529171|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131630|1951/01/01|131630|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131631|1951/01/01|131631|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131632|1951/01/01|131632|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131633|1951/01/01|131633|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131634|1951/01/01|131634|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131635|1951/01/01|131635|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131636|1951/01/01|131636|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131637|1951/01/01|131637|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131638|1951/01/01|131638|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131639|1951/01/01|131639|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131640|1951/01/01|131640|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131641|1951/01/01|131641|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131642|1951/01/01|131642|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131643|1951/01/01|131643|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131644|1951/01/01|131644|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131645|1951/01/01|131645|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131646|1951/01/01|131646|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131647|1951/01/01|131647|UOB Business Unit|Health and Safety Specialist|A|300000001922212|300000009529177|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131648|1951/01/01|131648|UOB Business Unit|Occupational Health Manager|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131649|1951/01/01|131649|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131650|1951/01/01|131650|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131651|1951/01/01|131651|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131652|1951/01/01|131652|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131653|1951/01/01|131653|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
MERGE|Position|ALTAHRN01|131654|1951/01/01|131654|UOB Business Unit|Occupational Health Nurse|A|300000001922212|300000009529189|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|40|W
