METADATA|Worker|SourceSystemOwner|SourceSystemId|EffectiveStartDate|EffectiveEndDate|PersonNumber|StartDate|DateOfBirth|ActionCode
MERGE|Worker|ALTAHRN01|7134079|2001/09/01|4712/12/31|7134079|2001/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7134084|2012/11/01|4712/12/31|7134084|2012/11/01|1985/06/03|HIRE
MERGE|Worker|ALTAHRN01|7134175|2013/07/29|4712/12/31|7134175|2013/07/29|1962/07/14|HIRE
MERGE|Worker|ALTAHRN01|7134632|2016/10/01|4712/12/31|7134632|2016/10/01|1978/03/06|HIRE
MERGE|Worker|ALTAHRN01|7134633|2012/06/11|4712/12/31|7134633|2012/06/11|1950/12/03|HIRE
MERGE|Worker|ALTAHRN01|7135032|2016/07/25|4712/12/31|7135032|2016/07/25|1951/05/16|HIRE
MERGE|Worker|ALTAHRN01|7135471|2014/10/01|4712/12/31|7135471|2014/10/01|1954/06/07|HIRE
MERGE|Worker|ALTAHRN01|7135610|2016/09/26|4712/12/31|7135610|2016/09/26|1969/05/10|HIRE
MERGE|Worker|ALTAHRN01|7135913|2011/06/01|4712/12/31|7135913|2011/06/01|1984/08/17|HIRE
MERGE|Worker|ALTAHRN01|7135915|2007/02/26|4712/12/31|7135915|2007/02/26|1989/11/22|HIRE
MERGE|Worker|ALTAHRN01|7136051|2014/10/01|4712/12/31|7136051|2014/10/01|1986/10/07|HIRE
MERGE|Worker|ALTAHRN01|7136314|2001/09/01|4712/12/31|7136314|2001/09/01|1951/02/21|HIRE
MERGE|Worker|ALTAHRN01|7136464|2007/11/05|4712/12/31|7136464|2007/11/05|1965/04/25|HIRE
MERGE|Worker|ALTAHRN01|7136695|1999/12/31|4712/12/31|7136695|1999/12/31|1972/03/26|HIRE
MERGE|Worker|ALTAHRN01|7136783|2015/01/12|4712/12/31|7136783|2015/01/12|1991/03/04|HIRE
MERGE|Worker|ALTAHRN01|7136784|2008/10/01|4712/12/31|7136784|2008/10/01|1957/05/11|HIRE
MERGE|Worker|ALTAHRN01|7137033|2010/06/01|4712/12/31|7137033|2010/06/01|1978/03/07|HIRE
MERGE|Worker|ALTAHRN01|7137663|2016/01/01|4712/12/31|7137663|2016/01/01|1954/03/27|HIRE
MERGE|Worker|ALTAHRN01|7137849|2015/10/01|4712/12/31|7137849|2015/10/01|1960/03/19|HIRE
MERGE|Worker|ALTAHRN01|7137850|2013/04/29|4712/12/31|7137850|2013/04/29|1972/07/09|HIRE
MERGE|Worker|ALTAHRN01|7137851|2013/03/25|4712/12/31|7137851|2013/03/25|1969/11/10|HIRE
MERGE|Worker|ALTAHRN01|7138108|2016/09/01|4712/12/31|7138108|2016/09/01|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|7138215|2013/10/01|4712/12/31|7138215|2013/10/01|1970/02/25|HIRE
MERGE|Worker|ALTAHRN01|7138666|2017/01/01|4712/12/31|7138666|2017/01/01|1979/04/07|HIRE
MERGE|Worker|ALTAHRN01|7138667|2014/10/01|4712/12/31|7138667|2014/10/01|1973/02/07|HIRE
MERGE|Worker|ALTAHRN01|7138669|2011/01/25|4712/12/31|7138669|2011/01/25|1979/05/04|HIRE
MERGE|Worker|ALTAHRN01|7138673|2013/07/01|4712/12/31|7138673|2013/07/01|1987/04/21|HIRE
MERGE|Worker|ALTAHRN01|7139171|2016/06/13|4712/12/31|7139171|2016/06/13|1957/01/21|HIRE
MERGE|Worker|ALTAHRN01|7139173|2016/09/26|4712/12/31|7139173|2016/09/26|1985/08/21|HIRE
MERGE|Worker|ALTAHRN01|7139483|2015/07/13|4712/12/31|7139483|2015/07/13|1961/09/28|HIRE
MERGE|Worker|ALTAHRN01|7139485|2005/07/11|4712/12/31|7139485|2005/07/11|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7139486|2009/09/07|4712/12/31|7139486|2009/09/07|1978/07/18|HIRE
MERGE|Worker|ALTAHRN01|7140241|2014/10/01|4712/12/31|7140241|2014/10/01|1996/07/24|HIRE
MERGE|Worker|ALTAHRN01|7141265|2014/08/01|4712/12/31|7141265|2014/08/01|1965/05/03|HIRE
MERGE|Worker|ALTAHRN01|7141762|2014/06/02|4712/12/31|7141762|2014/06/02|1973/08/18|HIRE
MERGE|Worker|ALTAHRN01|7142358|2009/05/11|4712/12/31|7142358|2009/05/11|1955/02/27|HIRE
MERGE|Worker|ALTAHRN01|7142377|2014/10/01|4712/12/31|7142377|2014/10/01|1980/03/09|HIRE
MERGE|Worker|ALTAHRN01|7142378|2014/11/17|4712/12/31|7142378|2014/11/17|1980/03/11|HIRE
MERGE|Worker|ALTAHRN01|7142387|2015/11/01|4712/12/31|7142387|2015/11/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7142391|2015/09/01|4712/12/31|7142391|2015/09/01|1976/10/04|HIRE
MERGE|Worker|ALTAHRN01|7143133|2016/05/01|4712/12/31|7143133|2016/05/01|1980/03/20|HIRE
MERGE|Worker|ALTAHRN01|7143835|2002/09/16|4712/12/31|7143835|2002/09/16|1984/04/07|HIRE
MERGE|Worker|ALTAHRN01|7144464|2009/11/09|4712/12/31|7144464|2009/11/09|1960/07/06|HIRE
MERGE|Worker|ALTAHRN01|7144465|2005/04/11|4712/12/31|7144465|2005/04/11|1984/04/07|HIRE
MERGE|Worker|ALTAHRN01|7144487|2014/10/01|4712/12/31|7144487|2014/10/01|1955/05/19|HIRE
MERGE|Worker|ALTAHRN01|7145421|2012/01/04|4712/12/31|7145421|2012/01/04|1972/08/15|HIRE
MERGE|Worker|ALTAHRN01|7145422|2007/10/01|4712/12/31|7145422|2007/10/01|1987/12/30|HIRE
MERGE|Worker|ALTAHRN01|7145425|2012/03/01|4712/12/31|7145425|2012/03/01|1954/11/12|HIRE
MERGE|Worker|ALTAHRN01|7146224|1999/12/31|4712/12/31|7146224|1999/12/31|1972/08/20|HIRE
MERGE|Worker|ALTAHRN01|7146225|1999/12/31|4712/12/31|7146225|1999/12/31|1972/08/15|HIRE
MERGE|Worker|ALTAHRN01|7146226|2015/09/07|4712/12/31|7146226|2015/09/07|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7146592|2015/01/12|4712/12/31|7146592|2015/01/12|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7147053|2011/09/25|4712/12/31|7147053|2011/09/25|1980/09/02|HIRE
MERGE|Worker|ALTAHRN01|7147164|2014/10/01|4712/12/31|7147164|2014/10/01|1975/12/30|HIRE
MERGE|Worker|ALTAHRN01|7147905|2015/10/12|4712/12/31|7147905|2015/10/12|1986/08/06|HIRE
MERGE|Worker|ALTAHRN01|7147906|2015/03/30|4712/12/31|7147906|2015/03/30|1966/09/22|HIRE
MERGE|Worker|ALTAHRN01|7147970|1999/12/31|4712/12/31|7147970|1999/12/31|1954/06/07|HIRE
MERGE|Worker|ALTAHRN01|7148215|2005/09/01|4712/12/31|7148215|2005/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7148216|2014/10/01|4712/12/31|7148216|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7148222|2011/09/01|4712/12/31|7148222|2011/09/01|1979/05/10|HIRE
MERGE|Worker|ALTAHRN01|7148223|1999/12/31|4712/12/31|7148223|1999/12/31|1982/01/07|HIRE
MERGE|Worker|ALTAHRN01|7148800|2014/11/04|4712/12/31|7148800|2014/11/04|1974/09/16|HIRE
MERGE|Worker|ALTAHRN01|7148843|2015/09/28|4712/12/31|7148843|2015/09/28|1970/12/15|HIRE
MERGE|Worker|ALTAHRN01|7148844|2014/02/03|4712/12/31|7148844|2014/02/03|1984/05/18|HIRE
MERGE|Worker|ALTAHRN01|7148846|2014/10/01|4712/12/31|7148846|2014/10/01|1942/10/21|HIRE
MERGE|Worker|ALTAHRN01|7148959|2015/02/02|4712/12/31|7148959|2015/02/02|1987/06/27|HIRE
MERGE|Worker|ALTAHRN01|7149586|2009/01/05|4712/12/31|7149586|2009/01/05|1975/04/09|HIRE
MERGE|Worker|ALTAHRN01|7150036|2008/09/04|4712/12/31|7150036|2008/09/04|1966/07/03|HIRE
MERGE|Worker|ALTAHRN01|7150038|2000/06/19|4712/12/31|7150038|2000/06/19|1966/07/03|HIRE
MERGE|Worker|ALTAHRN01|7150040|2013/12/02|4712/12/31|7150040|2013/12/02|1989/11/09|HIRE
MERGE|Worker|ALTAHRN01|7150237|2014/08/01|4712/12/31|7150237|2014/08/01|1969/02/27|HIRE
MERGE|Worker|ALTAHRN01|7150238|2016/09/26|4712/12/31|7150238|2016/09/26|1987/05/26|HIRE
MERGE|Worker|ALTAHRN01|7150242|2013/07/01|4712/12/31|7150242|2013/07/01|1994/03/17|HIRE
MERGE|Worker|ALTAHRN01|7150243|2006/02/13|4712/12/31|7150243|2006/02/13|1965/01/24|HIRE
MERGE|Worker|ALTAHRN01|7150802|2002/07/22|4712/12/31|7150802|2002/07/22|1977/11/18|HIRE
MERGE|Worker|ALTAHRN01|7151611|2009/12/01|4712/12/31|7151611|2009/12/01|1966/04/20|HIRE
MERGE|Worker|ALTAHRN01|7152558|2015/02/06|4712/12/31|7152558|2015/02/06|1966/06/06|HIRE
MERGE|Worker|ALTAHRN01|7152745|2011/06/20|4712/12/31|7152745|2011/06/20|1987/05/18|HIRE
MERGE|Worker|ALTAHRN01|7153039|2014/10/01|4712/12/31|7153039|2014/10/01|1966/01/26|HIRE
MERGE|Worker|ALTAHRN01|7153084|2013/01/03|4712/12/31|7153084|2013/01/03|1975/11/22|HIRE
MERGE|Worker|ALTAHRN01|7153085|2014/01/07|4712/12/31|7153085|2014/01/07|1984/05/03|HIRE
MERGE|Worker|ALTAHRN01|7153628|2011/08/05|4712/12/31|7153628|2011/08/05|1982/11/09|HIRE
MERGE|Worker|ALTAHRN01|7153629|2014/10/01|4712/12/31|7153629|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7153952|2016/09/05|4712/12/31|7153952|2016/09/05|1968/12/31|HIRE
MERGE|Worker|ALTAHRN01|7153954|2015/12/01|4712/12/31|7153954|2015/12/01|1973/12/12|HIRE
MERGE|Worker|ALTAHRN01|7155028|2017/01/04|4712/12/31|7155028|2017/01/04|1980/01/18|HIRE
MERGE|Worker|ALTAHRN01|7155170|2005/10/10|4712/12/31|7155170|2005/10/10|1987/03/30|HIRE
MERGE|Worker|ALTAHRN01|7155171|2015/10/01|4712/12/31|7155171|2015/10/01|1955/02/18|HIRE
MERGE|Worker|ALTAHRN01|7155975|2014/08/01|4712/12/31|7155975|2014/08/01|1980/04/25|HIRE
MERGE|Worker|ALTAHRN01|7156772|2012/02/01|4712/12/31|7156772|2012/02/01|1993/07/09|HIRE
MERGE|Worker|ALTAHRN01|7156773|2009/05/01|4712/12/31|7156773|2009/05/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7157216|2014/10/01|4712/12/31|7157216|2014/10/01|1979/10/23|HIRE
MERGE|Worker|ALTAHRN01|7157217|2005/06/13|4712/12/31|7157217|2005/06/13|1972/03/18|HIRE
MERGE|Worker|ALTAHRN01|7157603|2014/10/01|4712/12/31|7157603|2014/10/01|1974/10/29|HIRE
MERGE|Worker|ALTAHRN01|7157606|2014/10/01|4712/12/31|7157606|2014/10/01|1968/12/31|HIRE
MERGE|Worker|ALTAHRN01|7158039|2013/01/07|4712/12/31|7158039|2013/01/07|1976/05/27|HIRE
MERGE|Worker|ALTAHRN01|7158050|2008/04/07|4712/12/31|7158050|2008/04/07|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|7158289|2014/10/01|4712/12/31|7158289|2014/10/01|1975/12/05|HIRE
MERGE|Worker|ALTAHRN01|7158290|2013/07/29|4712/12/31|7158290|2013/07/29|1990/07/08|HIRE
MERGE|Worker|ALTAHRN01|7159508|2014/10/01|4712/12/31|7159508|2014/10/01|1983/05/03|HIRE
MERGE|Worker|ALTAHRN01|7159909|2011/03/01|4712/12/31|7159909|2011/03/01|1964/12/18|HIRE
MERGE|Worker|ALTAHRN01|7162155|2010/04/01|4712/12/31|7162155|2010/04/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7163083|2015/12/01|4712/12/31|7163083|2015/12/01|1960/03/19|HIRE
MERGE|Worker|ALTAHRN01|7163084|2015/11/02|4712/12/31|7163084|2015/11/02|1979/02/09|HIRE
MERGE|Worker|ALTAHRN01|7164563|2014/10/01|4712/12/31|7164563|2014/10/01|1967/11/16|HIRE
MERGE|Worker|ALTAHRN01|7166182|2014/10/01|4712/12/31|7166182|2014/10/01|1979/04/15|HIRE
MERGE|Worker|ALTAHRN01|7166750|1998/10/01|4712/12/31|7166750|1998/10/01|1986/12/20|HIRE
MERGE|Worker|ALTAHRN01|7167175|2016/09/01|4712/12/31|7167175|2016/09/01|1964/02/01|HIRE
MERGE|Worker|ALTAHRN01|7167485|2003/09/22|4712/12/31|7167485|2003/09/22|1989/11/09|HIRE
MERGE|Worker|ALTAHRN01|7167761|2008/04/07|4712/12/31|7167761|2008/04/07|1976/11/27|HIRE
MERGE|Worker|ALTAHRN01|7168638|2011/01/01|4712/12/31|7168638|2011/01/01|1951/10/30|HIRE
MERGE|Worker|ALTAHRN01|7168639|1999/12/31|4712/12/31|7168639|1999/12/31|1958/06/28|HIRE
MERGE|Worker|ALTAHRN01|7168640|2014/03/24|4712/12/31|7168640|2014/03/24|1979/10/23|HIRE
MERGE|Worker|ALTAHRN01|7170128|2005/01/01|4712/12/31|7170128|2005/01/01|1983/09/11|HIRE
MERGE|Worker|ALTAHRN01|7170330|2002/09/01|4712/12/31|7170330|2002/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7170538|2013/04/01|4712/12/31|7170538|2013/04/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7170539|2014/10/01|4712/12/31|7170539|2014/10/01|1977/04/01|HIRE
MERGE|Worker|ALTAHRN01|7171682|1999/12/31|4712/12/31|7171682|1999/12/31|1978/07/18|HIRE
MERGE|Worker|ALTAHRN01|7171685|1999/12/31|4712/12/31|7171685|1999/12/31|1990/12/31|HIRE
MERGE|Worker|ALTAHRN01|7172254|2001/06/01|4712/12/31|7172254|2001/06/01|1995/07/05|HIRE
MERGE|Worker|ALTAHRN01|7172255|2017/01/02|4712/12/31|7172255|2017/01/02|1979/04/03|HIRE
MERGE|Worker|ALTAHRN01|7172256|2008/04/07|4712/12/31|7172256|2008/04/07|1977/08/09|HIRE
MERGE|Worker|ALTAHRN01|7172261|2013/01/09|4712/12/31|7172261|2013/01/09|1969/11/26|HIRE
MERGE|Worker|ALTAHRN01|7172489|2014/09/08|4712/12/31|7172489|2014/09/08|1981/07/26|HIRE
MERGE|Worker|ALTAHRN01|7172490|2004/09/01|4712/12/31|7172490|2004/09/01|1966/01/29|HIRE
MERGE|Worker|ALTAHRN01|7172491|1983/08/30|4712/12/31|7172491|1983/08/30|1966/02/14|HIRE
MERGE|Worker|ALTAHRN01|7172492|2015/01/05|4712/12/31|7172492|2015/01/05|1979/05/27|HIRE
MERGE|Worker|ALTAHRN01|7172494|2009/06/08|4712/12/31|7172494|2009/06/08|1985/12/15|HIRE
MERGE|Worker|ALTAHRN01|7172710|1999/02/25|4712/12/31|7172710|1999/02/25|1972/08/28|HIRE
MERGE|Worker|ALTAHRN01|7173396|2015/06/15|4712/12/31|7173396|2015/06/15|1983/12/15|HIRE
MERGE|Worker|ALTAHRN01|7173397|2016/09/26|4712/12/31|7173397|2016/09/26|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7173399|2016/01/04|4712/12/31|7173399|2016/01/04|1975/12/12|HIRE
MERGE|Worker|ALTAHRN01|7173434|2016/09/01|4712/12/31|7173434|2016/09/01|1985/09/11|HIRE
MERGE|Worker|ALTAHRN01|7174397|2006/04/24|4712/12/31|7174397|2006/04/24|1987/11/12|HIRE
MERGE|Worker|ALTAHRN01|7174398|2011/03/01|4712/12/31|7174398|2011/03/01|1961/01/29|HIRE
MERGE|Worker|ALTAHRN01|7176084|2014/10/01|4712/12/31|7176084|2014/10/01|1976/02/18|HIRE
MERGE|Worker|ALTAHRN01|7176085|2014/05/28|4712/12/31|7176085|2014/05/28|1989/05/19|HIRE
MERGE|Worker|ALTAHRN01|7176087|2008/06/16|4712/12/31|7176087|2008/06/16|1971/03/07|HIRE
MERGE|Worker|ALTAHRN01|7176662|2005/08/08|4712/12/31|7176662|2005/08/08|1951/12/17|HIRE
MERGE|Worker|ALTAHRN01|7177693|2007/04/23|4712/12/31|7177693|2007/04/23|1985/02/02|HIRE
MERGE|Worker|ALTAHRN01|7178173|2014/01/06|4712/12/31|7178173|2014/01/06|1969/04/12|HIRE
MERGE|Worker|ALTAHRN01|7178706|2006/02/16|4712/12/31|7178706|2006/02/16|1987/09/14|HIRE
MERGE|Worker|ALTAHRN01|7179689|2012/09/24|4712/12/31|7179689|2012/09/24|1986/03/12|HIRE
MERGE|Worker|ALTAHRN01|7180127|2015/04/13|4712/12/31|7180127|2015/04/13|1967/08/10|HIRE
MERGE|Worker|ALTAHRN01|7181048|2012/04/16|4712/12/31|7181048|2012/04/16|1973/06/09|HIRE
MERGE|Worker|ALTAHRN01|7181250|2006/05/22|4712/12/31|7181250|2006/05/22|1974/11/25|HIRE
MERGE|Worker|ALTAHRN01|7181636|2015/10/12|4712/12/31|7181636|2015/10/12|1962/12/16|HIRE
MERGE|Worker|ALTAHRN01|7182875|2005/04/04|4712/12/31|7182875|2005/04/04|1972/06/20|HIRE
MERGE|Worker|ALTAHRN01|7183144|2017/01/16|4712/12/31|7183144|2017/01/16|1978/01/08|HIRE
MERGE|Worker|ALTAHRN01|7184648|2003/10/01|4712/12/31|7184648|2003/10/01|1978/08/04|HIRE
MERGE|Worker|ALTAHRN01|7184649|2016/10/02|4712/12/31|7184649|2016/10/02|1952/06/23|HIRE
MERGE|Worker|ALTAHRN01|7184879|2007/09/01|4712/12/31|7184879|2007/09/01|1966/09/01|HIRE
MERGE|Worker|ALTAHRN01|7186952|2014/10/01|4712/12/31|7186952|2014/10/01|1963/10/12|HIRE
MERGE|Worker|ALTAHRN01|7188399|2014/05/19|4712/12/31|7188399|2014/05/19|1986/10/15|HIRE
MERGE|Worker|ALTAHRN01|7188400|2014/10/01|4712/12/31|7188400|2014/10/01|1990/08/27|HIRE
MERGE|Worker|ALTAHRN01|7188847|2008/04/07|4712/12/31|7188847|2008/04/07|1975/11/20|HIRE
MERGE|Worker|ALTAHRN01|7188849|2014/10/01|4712/12/31|7188849|2014/10/01|1974/09/06|HIRE
MERGE|Worker|ALTAHRN01|7189375|2015/01/12|4712/12/31|7189375|2015/01/12|1955/03/30|HIRE
MERGE|Worker|ALTAHRN01|7189376|2003/09/15|4712/12/31|7189376|2003/09/15|1983/05/14|HIRE
MERGE|Worker|ALTAHRN01|7189889|2010/11/29|4712/12/31|7189889|2010/11/29|1961/09/28|HIRE
MERGE|Worker|ALTAHRN01|7190102|2014/10/01|4712/12/31|7190102|2014/10/01|1989/12/04|HIRE
MERGE|Worker|ALTAHRN01|7190463|2008/04/07|4712/12/31|7190463|2008/04/07|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7190465|2000/12/01|4712/12/31|7190465|2000/12/01|1978/09/26|HIRE
MERGE|Worker|ALTAHRN01|7190467|1999/12/31|4712/12/31|7190467|1999/12/31|1988/07/04|HIRE
MERGE|Worker|ALTAHRN01|7190472|1999/12/31|4712/12/31|7190472|1999/12/31|1969/06/18|HIRE
MERGE|Worker|ALTAHRN01|7191206|2016/09/01|4712/12/31|7191206|2016/09/01|1953/09/28|HIRE
MERGE|Worker|ALTAHRN01|7191207|2015/09/23|4712/12/31|7191207|2015/09/23|1981/03/26|HIRE
MERGE|Worker|ALTAHRN01|7191211|2013/02/01|4712/12/31|7191211|2013/02/01|1993/09/07|HIRE
MERGE|Worker|ALTAHRN01|7191212|2005/06/15|4712/12/31|7191212|2005/06/15|1974/07/20|HIRE
MERGE|Worker|ALTAHRN01|7191457|2014/01/01|4712/12/31|7191457|2014/01/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7191858|1999/04/26|4712/12/31|7191858|1999/04/26|1957/11/08|HIRE
MERGE|Worker|ALTAHRN01|7191859|2005/10/10|4712/12/31|7191859|2005/10/10|1991/05/01|HIRE
MERGE|Worker|ALTAHRN01|7194450|2009/06/08|4712/12/31|7194450|2009/06/08|1975/11/23|HIRE
MERGE|Worker|ALTAHRN01|7194451|2014/10/01|4712/12/31|7194451|2014/10/01|1982/12/23|HIRE
MERGE|Worker|ALTAHRN01|7194699|2016/12/19|4712/12/31|7194699|2016/12/19|1975/08/07|HIRE
MERGE|Worker|ALTAHRN01|7195312|2016/01/04|4712/12/31|7195312|2016/01/04|1985/05/27|HIRE
MERGE|Worker|ALTAHRN01|7196540|2012/11/12|4712/12/31|7196540|2012/11/12|1979/03/31|HIRE
MERGE|Worker|ALTAHRN01|7196662|2004/02/16|4712/12/31|7196662|2004/02/16|1967/02/02|HIRE
MERGE|Worker|ALTAHRN01|7197336|2006/01/23|4712/12/31|7197336|2006/01/23|1977/12/13|HIRE
MERGE|Worker|ALTAHRN01|7198753|2016/09/01|4712/12/31|7198753|2016/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7199241|2014/10/01|4712/12/31|7199241|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7199242|2009/08/01|4712/12/31|7199242|2009/08/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7200504|2015/03/09|4712/12/31|7200504|2015/03/09|1972/10/03|HIRE
MERGE|Worker|ALTAHRN01|7202517|2015/09/10|4712/12/31|7202517|2015/09/10|1961/10/01|HIRE
MERGE|Worker|ALTAHRN01|7206180|2010/04/01|4712/12/31|7206180|2010/04/01|1968/09/11|HIRE
MERGE|Worker|ALTAHRN01|7206181|2014/10/01|4712/12/31|7206181|2014/10/01|1977/02/17|HIRE
MERGE|Worker|ALTAHRN01|7206182|2016/09/05|4712/12/31|7206182|2016/09/05|1969/06/02|HIRE
MERGE|Worker|ALTAHRN01|7206264|2013/12/01|4712/12/31|7206264|2013/12/01|1970/05/16|HIRE
MERGE|Worker|ALTAHRN01|7206265|2014/10/01|4712/12/31|7206265|2014/10/01|1977/12/13|HIRE
MERGE|Worker|ALTAHRN01|7206266|2010/03/01|4712/12/31|7206266|2010/03/01|1982/06/17|HIRE
MERGE|Worker|ALTAHRN01|7206268|1999/12/31|4712/12/31|7206268|1999/12/31|1987/07/06|HIRE
MERGE|Worker|ALTAHRN01|7206269|2015/06/24|4712/12/31|7206269|2015/06/24|1985/08/21|HIRE
MERGE|Worker|ALTAHRN01|7206660|1999/12/31|4712/12/31|7206660|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7206959|2008/04/28|4712/12/31|7206959|2008/04/28|1977/03/08|HIRE
MERGE|Worker|ALTAHRN01|7206962|2015/06/15|4712/12/31|7206962|2015/06/15|1982/06/09|HIRE
MERGE|Worker|ALTAHRN01|7207213|2015/11/23|4712/12/31|7207213|2015/11/23|1984/01/16|HIRE
MERGE|Worker|ALTAHRN01|7207244|2014/09/01|4712/12/31|7207244|2014/09/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7207457|2016/10/02|4712/12/31|7207457|2016/10/02|1979/06/29|HIRE
MERGE|Worker|ALTAHRN01|7207589|2015/09/21|4712/12/31|7207589|2015/09/21|1950/02/17|HIRE
MERGE|Worker|ALTAHRN01|7208033|2016/01/04|4712/12/31|7208033|2016/01/04|1976/06/14|HIRE
MERGE|Worker|ALTAHRN01|7208135|2015/10/01|4712/12/31|7208135|2015/10/01|1980/04/25|HIRE
MERGE|Worker|ALTAHRN01|7208665|2016/07/25|4712/12/31|7208665|2016/07/25|1956/12/15|HIRE
MERGE|Worker|ALTAHRN01|7208666|2014/12/16|4712/12/31|7208666|2014/12/16|1985/05/27|HIRE
MERGE|Worker|ALTAHRN01|7208729|2015/11/09|4712/12/31|7208729|2015/11/09|1970/01/14|HIRE
MERGE|Worker|ALTAHRN01|7209232|2005/11/07|4712/12/31|7209232|2005/11/07|1955/12/21|HIRE
MERGE|Worker|ALTAHRN01|7209300|2006/12/11|4712/12/31|7209300|2006/12/11|1996/07/24|HIRE
MERGE|Worker|ALTAHRN01|7209858|2012/05/30|4712/12/31|7209858|2012/05/30|1952/08/14|HIRE
MERGE|Worker|ALTAHRN01|7209860|2010/11/22|4712/12/31|7209860|2010/11/22|1982/12/25|HIRE
MERGE|Worker|ALTAHRN01|7209882|2009/03/05|4712/12/31|7209882|2009/03/05|1980/08/02|HIRE
MERGE|Worker|ALTAHRN01|7210079|1999/12/31|4712/12/31|7210079|1999/12/31|1958/12/01|HIRE
MERGE|Worker|ALTAHRN01|7210180|2012/04/16|4712/12/31|7210180|2012/04/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7210674|2015/03/09|4712/12/31|7210674|2015/03/09|1973/04/29|HIRE
MERGE|Worker|ALTAHRN01|7210675|2008/05/07|4712/12/31|7210675|2008/05/07|1979/03/31|HIRE
MERGE|Worker|ALTAHRN01|7210756|2016/10/01|4712/12/31|7210756|2016/10/01|1970/11/10|HIRE
MERGE|Worker|ALTAHRN01|7210757|2016/09/26|4712/12/31|7210757|2016/09/26|1980/02/22|HIRE
MERGE|Worker|ALTAHRN01|7210989|2005/04/04|4712/12/31|7210989|2005/04/04|1972/11/30|HIRE
MERGE|Worker|ALTAHRN01|7211371|2011/03/01|4712/12/31|7211371|2011/03/01|1968/01/25|HIRE
MERGE|Worker|ALTAHRN01|7211435|2005/06/15|4712/12/31|7211435|2005/06/15|1979/07/13|HIRE
MERGE|Worker|ALTAHRN01|7211645|2015/01/19|4712/12/31|7211645|2015/01/19|1965/01/08|HIRE
MERGE|Worker|ALTAHRN01|7211719|2017/01/16|4712/12/31|7211719|2017/01/16|1959/01/24|HIRE
MERGE|Worker|ALTAHRN01|7212055|2016/09/26|4712/12/31|7212055|2016/09/26|1959/03/26|HIRE
MERGE|Worker|ALTAHRN01|7212056|2015/07/20|4712/12/31|7212056|2015/07/20|1975/05/25|HIRE
MERGE|Worker|ALTAHRN01|7212077|2005/01/10|4712/12/31|7212077|2005/01/10|1981/05/28|HIRE
MERGE|Worker|ALTAHRN01|7212233|2014/10/01|4712/12/31|7212233|2014/10/01|1961/05/09|HIRE
MERGE|Worker|ALTAHRN01|7212697|2005/12/19|4712/12/31|7212697|2005/12/19|1959/04/30|HIRE
MERGE|Worker|ALTAHRN01|7212698|1999/12/31|4712/12/31|7212698|1999/12/31|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7212947|1999/12/31|4712/12/31|7212947|1999/12/31|1966/06/22|HIRE
MERGE|Worker|ALTAHRN01|7212982|2014/10/06|4712/12/31|7212982|2014/10/06|1994/07/14|HIRE
MERGE|Worker|ALTAHRN01|7212983|2013/02/01|4712/12/31|7212983|2013/02/01|1980/03/03|HIRE
MERGE|Worker|ALTAHRN01|7212984|2010/03/08|4712/12/31|7212984|2010/03/08|1983/05/10|HIRE
MERGE|Worker|ALTAHRN01|7212986|2015/03/23|4712/12/31|7212986|2015/03/23|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7212987|2011/11/28|4712/12/31|7212987|2011/11/28|1952/11/27|HIRE
MERGE|Worker|ALTAHRN01|7212988|2002/09/30|4712/12/31|7212988|2002/09/30|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7212990|2007/10/01|4712/12/31|7212990|2007/10/01|1993/06/17|HIRE
MERGE|Worker|ALTAHRN01|7213024|2014/10/01|4712/12/31|7213024|2014/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|7213421|2014/10/01|4712/12/31|7213421|2014/10/01|1976/02/12|HIRE
