METADATA|Assignment|SourceSystemOwner|SourceSystemId|ActionCode|EffectiveStartDate|EffectiveEndDate|EffectiveSequence|EffectiveLatestChange|WorkTermsAssignmentId(SourceSystemId)|AssignmentName|AssignmentNumber|AssignmentStatusTypeCode|PersonTypeCode|PositionId(SourceSystemId)|BusinessUnitShortCode|LocationCode|JobCode|PrimaryAssignmentFlag
MERGE|Assignment|ALTAHRN01|5503500_EMP_ASG|HIRE|2007/04/02|4712/12/31|1|Y|5503500_EMP_TERM|5503500|5503500|ACTIVE_PROCESS|Employee|131494|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503504_EMP_ASG|HIRE|1995/10/05|4712/12/31|1|Y|5503504_EMP_TERM|5503504|5503504|ACTIVE_PROCESS|Employee|131495|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503535_EMP_ASG|HIRE|1998/09/14|4712/12/31|1|Y|5503535_EMP_TERM|5503535|5503535|ACTIVE_PROCESS|Employee|131496|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503544_EMP_ASG|HIRE|1987/11/23|4712/12/31|1|Y|5503544_EMP_TERM|5503544|5503544|ACTIVE_PROCESS|Employee|131497|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503567_EMP_ASG|HIRE|1980/10/01|4712/12/31|1|Y|5503567_EMP_TERM|5503567|5503567|ACTIVE_PROCESS|Employee|131498|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503575_EMP_ASG|HIRE|2003/07/01|4712/12/31|1|Y|5503575_EMP_TERM|5503575|5503575|ACTIVE_PROCESS|Employee|131499|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503609_EMP_ASG|HIRE|1999/01/01|4712/12/31|1|Y|5503609_EMP_TERM|5503609|5503609|ACTIVE_PROCESS|Employee|131500|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503611_EMP_ASG|HIRE|1987/11/23|4712/12/31|1|Y|5503611_EMP_TERM|5503611|5503611|ACTIVE_PROCESS|Employee|131501|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503612_EMP_ASG|HIRE|1998/09/01|4712/12/31|1|Y|5503612_EMP_TERM|5503612|5503612|ACTIVE_PROCESS|Employee|131502|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503613_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5503613_EMP_TERM|5503613|5503613|ACTIVE_PROCESS|Employee|131503|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503622_EMP_ASG|HIRE|1978/10/01|4712/12/31|1|Y|5503622_EMP_TERM|5503622|5503622|ACTIVE_PROCESS|Employee|131504|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503629_EMP_ASG|HIRE|1998/03/02|4712/12/31|1|Y|5503629_EMP_TERM|5503629|5503629|ACTIVE_PROCESS|Employee|131505|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503638_EMP_ASG|HIRE|2014/10/01|4712/12/31|1|Y|5503638_EMP_TERM|5503638|5503638|ACTIVE_PROCESS|Employee|131506|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503640_EMP_ASG|HIRE|2015/08/01|4712/12/31|1|Y|5503640_EMP_TERM|5503640|5503640|ACTIVE_PROCESS|Employee|131507|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503681_EMP_ASG|HIRE|2007/04/23|4712/12/31|1|Y|5503681_EMP_TERM|5503681|5503681|ACTIVE_PROCESS|Employee|131556|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503716_EMP_ASG|HIRE|1979/09/01|4712/12/31|1|Y|5503716_EMP_TERM|5503716|5503716|ACTIVE_PROCESS|Employee|131557|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503723_EMP_ASG|HIRE|1989/11/20|4712/12/31|1|Y|5503723_EMP_TERM|5503723|5503723|ACTIVE_PROCESS|Employee|131558|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503727_EMP_ASG|HIRE|1979/10/01|4712/12/31|1|Y|5503727_EMP_TERM|5503727|5503727|ACTIVE_PROCESS|Employee|131559|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503736_EMP_ASG|HIRE|1997/11/10|4712/12/31|1|Y|5503736_EMP_TERM|5503736|5503736|ACTIVE_PROCESS|Employee|131560|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503738_EMP_ASG|HIRE|1997/11/03|4712/12/31|1|Y|5503738_EMP_TERM|5503738|5503738|ACTIVE_PROCESS|Employee|131561|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503756_EMP_ASG|HIRE|2016/04/04|4712/12/31|1|Y|5503756_EMP_TERM|5503756|5503756|ACTIVE_PROCESS|Employee|131562|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503776_EMP_ASG|HIRE|1996/01/16|4712/12/31|1|Y|5503776_EMP_TERM|5503776|5503776|ACTIVE_PROCESS|Employee|131563|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503842_EMP_ASG|HIRE|1997/03/10|4712/12/31|1|Y|5503842_EMP_TERM|5503842|5503842|ACTIVE_PROCESS|Employee|131564|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503858_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5503858_EMP_TERM|5503858|5503858|ACTIVE_PROCESS|Employee|131565|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503871_EMP_ASG|HIRE|1986/01/01|4712/12/31|1|Y|5503871_EMP_TERM|5503871|5503871|ACTIVE_PROCESS|Employee|131566|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503878_EMP_ASG|HIRE|1989/09/01|4712/12/31|1|Y|5503878_EMP_TERM|5503878|5503878|ACTIVE_PROCESS|Employee|131567|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503882_EMP_ASG|HIRE|1979/05/29|4712/12/31|1|Y|5503882_EMP_TERM|5503882|5503882|ACTIVE_PROCESS|Employee|131568|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503887_EMP_ASG|HIRE|1996/01/16|4712/12/31|1|Y|5503887_EMP_TERM|5503887|5503887|ACTIVE_PROCESS|Employee|131569|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503910_EMP_ASG|HIRE|1998/09/14|4712/12/31|1|Y|5503910_EMP_TERM|5503910|5503910|ACTIVE_PROCESS|Employee|131570|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503977_EMP_ASG|HIRE|1996/09/01|4712/12/31|1|Y|5503977_EMP_TERM|5503977|5503977|ACTIVE_PROCESS|Employee|131571|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5503987_EMP_ASG|HIRE|1998/02/01|4712/12/31|1|Y|5503987_EMP_TERM|5503987|5503987|ACTIVE_PROCESS|Employee|131572|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504375_EMP_ASG|HIRE|1980/08/01|4712/12/31|1|Y|5504375_EMP_TERM|5504375|5504375|ACTIVE_PROCESS|Employee|131573|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504575_EMP_ASG|HIRE|1997/02/01|4712/12/31|1|Y|5504575_EMP_TERM|5504575|5504575|ACTIVE_PROCESS|Employee|131574|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504677_EMP_ASG|HIRE|1969/03/31|4712/12/31|1|Y|5504677_EMP_TERM|5504677|5504677|ACTIVE_PROCESS|Employee|131575|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504708_EMP_ASG|HIRE|1988/12/12|4712/12/31|1|Y|5504708_EMP_TERM|5504708|5504708|ACTIVE_PROCESS|Employee|131576|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504779_EMP_ASG|HIRE|1980/07/01|4712/12/31|1|Y|5504779_EMP_TERM|5504779|5504779|ACTIVE_PROCESS|Employee|131577|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504841_EMP_ASG|HIRE|2015/07/01|4712/12/31|1|Y|5504841_EMP_TERM|5504841|5504841|ACTIVE_PROCESS|Employee|131578|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504863_EMP_ASG|HIRE|1981/03/01|4712/12/31|1|Y|5504863_EMP_TERM|5504863|5504863|ACTIVE_PROCESS|Employee|131579|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504909_EMP_ASG|HIRE|1997/11/10|4712/12/31|1|Y|5504909_EMP_TERM|5504909|5504909|ACTIVE_PROCESS|Employee|131580|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504957_EMP_ASG|HIRE|1979/09/03|4712/12/31|1|Y|5504957_EMP_TERM|5504957|5504957|ACTIVE_PROCESS|Employee|131581|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5504983_EMP_ASG|HIRE|1996/12/16|4712/12/31|1|Y|5504983_EMP_TERM|5504983|5504983|ACTIVE_PROCESS|Employee|131582|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505017_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5505017_EMP_TERM|5505017|5505017|ACTIVE_PROCESS|Employee|131583|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505034_EMP_ASG|HIRE|1998/09/01|4712/12/31|1|Y|5505034_EMP_TERM|5505034|5505034|ACTIVE_PROCESS|Employee|131234|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505040_EMP_ASG|HIRE|2000/05/22|4712/12/31|1|Y|5505040_EMP_TERM|5505040|5505040|ACTIVE_PROCESS|Employee|131235|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505072_EMP_ASG|HIRE|1999/01/01|4712/12/31|1|Y|5505072_EMP_TERM|5505072|5505072|ACTIVE_PROCESS|Employee|131287|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505079_EMP_ASG|HIRE|1983/08/22|4712/12/31|1|Y|5505079_EMP_TERM|5505079|5505079|ACTIVE_PROCESS|Employee|131446|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505095_EMP_ASG|HIRE|2015/02/01|4712/12/31|1|Y|5505095_EMP_TERM|5505095|5505095|ACTIVE_PROCESS|Employee|131477|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505145_EMP_ASG|HIRE|1986/05/27|4712/12/31|1|Y|5505145_EMP_TERM|5505145|5505145|ACTIVE_PROCESS|Employee|131478|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505315_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5505315_EMP_TERM|5505315|5505315|ACTIVE_PROCESS|Employee|131479|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505415_EMP_ASG|HIRE|2002/10/01|4712/12/31|1|Y|5505415_EMP_TERM|5505415|5505415|ACTIVE_PROCESS|Employee|131480|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505447_EMP_ASG|HIRE|1980/10/01|4712/12/31|1|Y|5505447_EMP_TERM|5505447|5505447|ACTIVE_PROCESS|Employee|131481|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505513_EMP_ASG|HIRE|1989/03/01|4712/12/31|1|Y|5505513_EMP_TERM|5505513|5505513|ACTIVE_PROCESS|Employee|131482|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505524_EMP_ASG|HIRE|1985/11/11|4712/12/31|1|Y|5505524_EMP_TERM|5505524|5505524|ACTIVE_PROCESS|Employee|131483|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505532_EMP_ASG|HIRE|2007/08/01|4712/12/31|1|Y|5505532_EMP_TERM|5505532|5505532|ACTIVE_PROCESS|Employee|131484|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505533_EMP_ASG|HIRE|2007/04/02|4712/12/31|1|Y|5505533_EMP_TERM|5505533|5505533|ACTIVE_PROCESS|Employee|131259|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505724_EMP_ASG|HIRE|1993/07/13|4712/12/31|1|Y|5505724_EMP_TERM|5505724|5505724|ACTIVE_PROCESS|Employee|131260|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505760_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5505760_EMP_TERM|5505760|5505760|ACTIVE_PROCESS|Employee|131261|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505819_EMP_ASG|HIRE|1979/07/04|4712/12/31|1|Y|5505819_EMP_TERM|5505819|5505819|ACTIVE_PROCESS|Employee|131262|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5505921_EMP_ASG|HIRE|2014/10/01|4712/12/31|1|Y|5505921_EMP_TERM|5505921|5505921|ACTIVE_PROCESS|Employee|131263|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506001_EMP_ASG|HIRE|1978/10/01|4712/12/31|1|Y|5506001_EMP_TERM|5506001|5506001|ACTIVE_PROCESS|Employee|131264|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506039_EMP_ASG|HIRE|1996/04/29|4712/12/31|1|Y|5506039_EMP_TERM|5506039|5506039|ACTIVE_PROCESS|Employee|131265|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506147_EMP_ASG|HIRE|1980/10/01|4712/12/31|1|Y|5506147_EMP_TERM|5506147|5506147|ACTIVE_PROCESS|Employee|131266|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506182_EMP_ASG|HIRE|2011/03/01|4712/12/31|1|Y|5506182_EMP_TERM|5506182|5506182|ACTIVE_PROCESS|Employee|131267|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506188_EMP_ASG|HIRE|1984/01/01|4712/12/31|1|Y|5506188_EMP_TERM|5506188|5506188|ACTIVE_PROCESS|Employee|131268|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506216_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5506216_EMP_TERM|5506216|5506216|ACTIVE_PROCESS|Employee|131269|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506264_EMP_ASG|HIRE|1996/01/16|4712/12/31|1|Y|5506264_EMP_TERM|5506264|5506264|ACTIVE_PROCESS|Employee|131270|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506270_EMP_ASG|HIRE|2012/01/30|4712/12/31|1|Y|5506270_EMP_TERM|5506270|5506270|ACTIVE_PROCESS|Employee|131271|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506272_EMP_ASG|HIRE|1997/12/01|4712/12/31|1|Y|5506272_EMP_TERM|5506272|5506272|ACTIVE_PROCESS|Employee|131272|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506353_EMP_ASG|HIRE|1996/07/22|4712/12/31|1|Y|5506353_EMP_TERM|5506353|5506353|ACTIVE_PROCESS|Employee|131273|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506377_EMP_ASG|HIRE|1997/09/01|4712/12/31|1|Y|5506377_EMP_TERM|5506377|5506377|ACTIVE_PROCESS|Employee|131274|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506378_EMP_ASG|HIRE|1978/10/01|4712/12/31|1|Y|5506378_EMP_TERM|5506378|5506378|ACTIVE_PROCESS|Employee|131275|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506379_EMP_ASG|HIRE|2000/07/31|4712/12/31|1|Y|5506379_EMP_TERM|5506379|5506379|ACTIVE_PROCESS|Employee|131276|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506515_EMP_ASG|HIRE|2000/09/01|4712/12/31|1|Y|5506515_EMP_TERM|5506515|5506515|ACTIVE_PROCESS|Employee|131277|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506536_EMP_ASG|HIRE|1991/01/01|4712/12/31|1|Y|5506536_EMP_TERM|5506536|5506536|ACTIVE_PROCESS|Employee|131278|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506678_EMP_ASG|HIRE|1991/11/25|4712/12/31|1|Y|5506678_EMP_TERM|5506678|5506678|ACTIVE_PROCESS|Employee|131279|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506717_EMP_ASG|HIRE|1990/03/16|4712/12/31|1|Y|5506717_EMP_TERM|5506717|5506717|ACTIVE_PROCESS|Employee|131280|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506730_EMP_ASG|HIRE|2006/07/31|4712/12/31|1|Y|5506730_EMP_TERM|5506730|5506730|ACTIVE_PROCESS|Employee|131281|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506737_EMP_ASG|HIRE|1996/04/29|4712/12/31|1|Y|5506737_EMP_TERM|5506737|5506737|ACTIVE_PROCESS|Employee|131306|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506779_EMP_ASG|HIRE|2009/11/30|4712/12/31|1|Y|5506779_EMP_TERM|5506779|5506779|ACTIVE_PROCESS|Employee|131307|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506802_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5506802_EMP_TERM|5506802|5506802|ACTIVE_PROCESS|Employee|131308|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506828_EMP_ASG|HIRE|1997/10/20|4712/12/31|1|Y|5506828_EMP_TERM|5506828|5506828|ACTIVE_PROCESS|Employee|131309|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506836_EMP_ASG|HIRE|1979/06/25|4712/12/31|1|Y|5506836_EMP_TERM|5506836|5506836|ACTIVE_PROCESS|Employee|131310|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506945_EMP_ASG|HIRE|1990/02/01|4712/12/31|1|Y|5506945_EMP_TERM|5506945|5506945|ACTIVE_PROCESS|Employee|131311|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506946_EMP_ASG|HIRE|1979/07/04|4712/12/31|1|Y|5506946_EMP_TERM|5506946|5506946|ACTIVE_PROCESS|Employee|131312|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5506959_EMP_ASG|HIRE|1993/11/01|4712/12/31|1|Y|5506959_EMP_TERM|5506959|5506959|ACTIVE_PROCESS|Employee|131313|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507025_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5507025_EMP_TERM|5507025|5507025|ACTIVE_PROCESS|Employee|131314|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507037_EMP_ASG|HIRE|1993/09/01|4712/12/31|1|Y|5507037_EMP_TERM|5507037|5507037|ACTIVE_PROCESS|Employee|131315|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507120_EMP_ASG|HIRE|1994/01/31|4712/12/31|1|Y|5507120_EMP_TERM|5507120|5507120|ACTIVE_PROCESS|Employee|131316|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507122_EMP_ASG|HIRE|1996/10/21|4712/12/31|1|Y|5507122_EMP_TERM|5507122|5507122|ACTIVE_PROCESS|Employee|131317|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507177_EMP_ASG|HIRE|1997/09/01|4712/12/31|1|Y|5507177_EMP_TERM|5507177|5507177|ACTIVE_PROCESS|Employee|131318|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507236_EMP_ASG|HIRE|1980/10/01|4712/12/31|1|Y|5507236_EMP_TERM|5507236|5507236|ACTIVE_PROCESS|Employee|131319|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507278_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5507278_EMP_TERM|5507278|5507278|ACTIVE_PROCESS|Employee|131320|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507305_EMP_ASG|HIRE|1996/11/25|4712/12/31|1|Y|5507305_EMP_TERM|5507305|5507305|ACTIVE_PROCESS|Employee|131321|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507328_EMP_ASG|HIRE|2014/08/01|4712/12/31|1|Y|5507328_EMP_TERM|5507328|5507328|ACTIVE_PROCESS|Employee|131322|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507344_EMP_ASG|HIRE|1998/01/01|4712/12/31|1|Y|5507344_EMP_TERM|5507344|5507344|ACTIVE_PROCESS|Employee|131334|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507406_EMP_ASG|HIRE|1991/07/01|4712/12/31|1|Y|5507406_EMP_TERM|5507406|5507406|ACTIVE_PROCESS|Employee|131335|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507488_EMP_ASG|HIRE|1989/10/01|4712/12/31|1|Y|5507488_EMP_TERM|5507488|5507488|ACTIVE_PROCESS|Employee|131336|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507495_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5507495_EMP_TERM|5507495|5507495|ACTIVE_PROCESS|Employee|131337|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507542_EMP_ASG|HIRE|1997/01/01|4712/12/31|1|Y|5507542_EMP_TERM|5507542|5507542|ACTIVE_PROCESS|Employee|131338|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507629_EMP_ASG|HIRE|1995/10/30|4712/12/31|1|Y|5507629_EMP_TERM|5507629|5507629|ACTIVE_PROCESS|Employee|131339|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507654_EMP_ASG|HIRE|1990/10/22|4712/12/31|1|Y|5507654_EMP_TERM|5507654|5507654|ACTIVE_PROCESS|Employee|131340|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507737_EMP_ASG|HIRE|1991/11/25|4712/12/31|1|Y|5507737_EMP_TERM|5507737|5507737|ACTIVE_PROCESS|Employee|131341|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507805_EMP_ASG|HIRE|1989/01/03|4712/12/31|1|Y|5507805_EMP_TERM|5507805|5507805|ACTIVE_PROCESS|Employee|131342|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507846_EMP_ASG|HIRE|2005/11/21|4712/12/31|1|Y|5507846_EMP_TERM|5507846|5507846|ACTIVE_PROCESS|Employee|131343|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507855_EMP_ASG|HIRE|1988/09/01|4712/12/31|1|Y|5507855_EMP_TERM|5507855|5507855|ACTIVE_PROCESS|Employee|131344|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5507895_EMP_ASG|HIRE|1995/05/01|4712/12/31|1|Y|5507895_EMP_TERM|5507895|5507895|ACTIVE_PROCESS|Employee|131365|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
